Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,44:09,12,26,.462,0,3,.000,13,16,.813,1,4,5,7,1,0,6,5,37,+5
murraro01,39:07,7,9,.778,1,2,.500,0,0,,1,1,2,0,1,0,0,3,15,+16
goodedr01,33:37,6,9,.667,0,0,,4,8,.500,2,7,9,1,0,1,1,2,16,+13
varejan01,24:47,3,4,.750,0,0,,5,7,.714,1,4,5,1,1,0,0,3,11,+14
snower01,19:33,0,3,.000,0,0,,2,2,1.000,0,2,2,4,2,0,0,4,2,+15
hughela01,28:28,6,11,.545,0,0,,3,6,.500,1,6,7,1,1,0,3,5,15,-6
marshdo01,23:13,3,5,.600,1,2,.500,0,0,,1,4,5,0,1,1,2,1,7,-8
jonesda01,21:28,1,3,.333,1,1,1.000,0,0,,0,2,2,0,0,0,1,1,3,-7
hendeal01,5:37,0,0,,0,0,,2,2,1.000,1,0,1,1,0,0,0,0,2,-12
Team Totals,240,38,70,.543,3,8,.375,29,41,.707,8,30,38,15,7,2,13,24,108,
New Jersey Nets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jefferi01,44:07,5,11,.455,0,2,.000,10,10,1.000,1,9,10,3,0,0,2,4,20,-7
kiddja01,41:46,5,12,.417,1,5,.200,0,1,.000,2,5,7,10,1,0,2,1,11,-12
krstine01,39:48,9,16,.563,0,1,.000,0,0,,2,4,6,0,0,0,0,5,18,+4
cartevi01,35:03,11,24,.458,3,8,.375,8,10,.800,0,5,5,2,2,1,3,5,33,-12
collija04,11:06,0,0,,0,0,,0,0,,1,0,1,1,0,0,0,6,0,-13
robincl02,37:54,6,14,.429,2,6,.333,0,0,,2,1,3,5,1,0,3,3,14,0
vaughja01,17:41,2,2,1.000,0,0,,0,0,,0,1,1,2,0,0,0,2,4,+3
murrala01,7:12,0,0,,0,0,,2,3,.667,0,3,3,0,0,0,0,2,2,-3
planizo01,5:23,0,1,.000,0,0,,0,0,,0,1,1,2,1,0,0,3,0,+10
Team Totals,240,38,80,.475,6,22,.273,20,24,.833,8,29,37,25,5,1,10,31,102,
