Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,45:00,12,28,.429,2,4,.500,3,5,.600,1,6,7,2,2,1,4,2,29,+8
boozeca01,43:00,12,20,.600,0,0,,8,9,.889,6,12,18,1,2,1,1,3,32,+24
willier01,43:00,2,9,.222,1,2,.500,5,6,.833,0,4,4,5,3,0,3,5,10,+22
brownke01,27:00,2,6,.333,0,3,.000,0,0,,1,2,3,1,0,0,0,0,4,+2
ilgauzy01,24:00,1,9,.111,0,0,,3,4,.750,4,3,7,0,0,2,3,4,5,-1
battito01,24:00,0,3,.000,0,0,,4,6,.667,3,5,8,1,1,2,3,5,4,+7
newblir01,17:00,2,3,.667,0,0,,4,6,.667,2,0,2,2,0,0,1,2,8,+12
wagneda02,10:00,1,3,.333,0,1,.000,0,0,,0,0,0,0,0,0,1,4,2,-12
kaponja01,9:00,0,0,,0,0,,2,3,.667,0,1,1,0,1,0,0,2,2,-13
ollieke01,8:00,1,2,.500,0,0,,2,2,1.000,0,0,0,2,0,0,0,1,4,-2
milesda01,8:00,0,2,.000,0,0,,0,0,,0,2,2,1,0,0,0,1,0,-14
diopde01,7:00,0,0,,0,0,,2,2,1.000,0,0,0,0,0,1,0,2,2,-3
Team Totals,265,33,85,.388,3,10,.300,33,43,.767,17,35,52,15,9,7,16,31,102,
Utah Jazz
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
kirilan01,47:00,7,13,.538,2,4,.500,11,16,.688,0,4,4,2,3,6,2,2,27,-4
stevede01,33:00,8,15,.533,0,0,,2,2,1.000,1,2,3,1,0,0,3,3,18,-20
ruffimi01,33:00,0,4,.000,0,0,,0,0,,0,4,4,0,1,1,4,6,0,0
arroyca01,24:00,0,7,.000,0,3,.000,1,1,1.000,1,5,6,5,0,0,1,0,1,-6
ostergr01,23:00,1,4,.250,0,0,,2,4,.500,0,6,6,1,1,2,2,2,4,+1
bellra01,33:00,5,11,.455,1,4,.250,9,9,1.000,0,2,2,2,1,1,0,4,20,0
collija03,31:00,4,7,.571,0,0,,2,2,1.000,1,3,4,4,1,0,1,6,10,-1
lopezra01,28:00,3,9,.333,1,5,.200,4,6,.667,0,3,3,5,0,0,2,3,11,0
pavloal01,13:00,2,4,.500,0,1,.000,1,1,1.000,0,1,1,2,1,0,1,5,5,0
Team Totals,265,30,74,.405,4,17,.235,32,41,.780,3,30,33,22,8,10,16,31,96,
