Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,44:00,7,20,.350,0,0,,8,12,.667,1,4,5,3,1,0,1,2,22,+11
ilgauzy01,42:00,14,22,.636,0,0,,3,4,.750,7,8,15,1,0,2,2,4,31,+3
mcinnje01,42:00,5,12,.417,3,3,1.000,0,0,,0,4,4,4,0,0,2,1,13,+10
boozeca01,36:00,4,11,.364,0,0,,6,6,1.000,3,14,17,0,0,0,2,2,14,+3
newblir01,20:00,0,4,.000,0,0,,2,2,1.000,2,2,4,0,0,1,0,1,2,+5
willier01,29:00,0,8,.000,0,3,.000,5,6,.833,0,4,4,1,1,0,0,3,5,+1
battito01,17:00,1,3,.333,0,0,,0,0,,0,1,1,0,0,2,0,3,2,+8
ollieke01,6:00,0,1,.000,0,0,,3,5,.600,0,1,1,0,0,0,1,0,3,-6
wagneda02,4:00,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-5
Team Totals,240,31,82,.378,3,7,.429,27,35,.771,13,39,52,9,2,5,8,16,92,
New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
marbust01,43:00,13,34,.382,2,5,.400,2,2,1.000,4,1,5,6,0,0,1,1,30,-10
thomaku01,36:00,7,12,.583,0,0,,2,2,1.000,3,8,11,1,0,1,1,3,16,+1
thomati01,36:00,4,10,.400,0,2,.000,2,4,.500,1,5,6,1,0,0,1,3,10,-16
andersh01,35:00,5,10,.500,0,1,.000,0,0,,1,4,5,4,2,0,4,5,10,0
mutomdi01,30:00,3,8,.375,0,0,,1,4,.250,5,6,11,0,0,3,0,4,7,+6
hardaan01,28:00,2,13,.154,0,3,.000,2,2,1.000,0,4,4,1,2,0,0,5,6,+4
harriot01,15:00,2,6,.333,0,0,,1,3,.333,3,2,5,0,0,0,0,4,5,-8
mohamna01,12:00,0,1,.000,0,0,,0,0,,1,5,6,0,0,0,0,0,0,-11
willifr02,5:00,1,2,.500,0,1,.000,0,0,,0,0,0,1,0,0,0,1,2,+4
Team Totals,240,37,96,.385,2,12,.167,10,17,.588,18,35,53,14,4,4,7,26,86,
