Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,39:23,12,25,.480,1,6,.167,8,12,.667,0,9,9,6,2,1,5,0,33,-9
willima01,32:36,1,9,.111,0,4,.000,2,2,1.000,1,4,5,3,1,0,0,1,4,-7
onealsh01,31:06,9,10,.900,0,0,,2,2,1.000,3,2,5,1,0,2,2,5,20,+1
parkean01,26:27,1,4,.250,1,4,.250,1,2,.500,0,1,1,1,0,0,1,5,4,-1
hicksjj01,12:38,2,3,.667,0,0,,0,2,.000,1,1,2,0,0,0,0,0,4,-11
jamisan01,30:58,9,14,.643,1,1,1.000,0,1,.000,0,8,8,0,1,1,2,6,19,+10
westde01,23:09,2,9,.222,0,0,,2,2,1.000,2,3,5,2,1,0,1,2,6,-10
varejan01,19:24,1,4,.250,0,0,,0,0,,0,3,3,1,2,1,0,1,2,-6
gibsoda01,12:48,0,1,.000,0,1,.000,1,2,.500,0,2,2,1,0,0,1,1,1,+5
willija04,11:31,1,3,.333,0,0,,0,0,,2,1,3,0,0,1,0,0,2,-2
Team Totals,240,38,82,.463,3,16,.188,16,25,.640,9,34,43,15,7,6,12,21,95,
Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
howardw01,43:29,7,15,.467,0,0,,8,13,.615,3,13,16,2,1,4,0,4,22,+9
lewisra02,37:16,5,12,.417,2,6,.333,3,4,.750,0,4,4,2,2,0,0,2,15,+5
nelsoja01,33:50,8,13,.615,2,3,.667,0,0,,0,4,4,5,0,0,5,1,18,+6
cartevi01,32:21,4,9,.444,0,1,.000,3,3,1.000,1,0,1,3,1,0,2,3,11,+8
barnema02,31:13,3,5,.600,0,1,.000,1,2,.500,0,6,6,0,1,0,0,5,7,+8
pietrmi01,16:47,5,6,.833,2,3,.667,1,1,1.000,1,1,2,0,2,1,1,1,13,-2
redicjj01,15:39,3,5,.600,2,4,.500,1,2,.500,1,0,1,1,0,0,0,2,9,-2
willija02,14:10,0,3,.000,0,2,.000,0,0,,0,0,0,0,0,0,2,1,0,0
bassbr01,10:44,2,5,.400,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,6,+1
gortama01,4:31,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
Team Totals,240,37,73,.507,8,20,.400,19,27,.704,6,28,34,13,7,5,10,19,101,
