Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
coleno01,42:37,6,12,.500,2,2,1.000,2,4,.500,1,10,11,9,1,1,4,2,16,-3
lewisra02,32:23,5,13,.385,3,7,.429,6,9,.667,1,2,3,0,1,1,1,1,19,+5
anthojo01,31:26,5,5,1.000,0,0,,1,3,.333,4,5,9,0,0,2,2,3,11,+6
millemi01,25:43,4,7,.571,3,5,.600,0,0,,1,7,8,3,0,0,2,1,11,+2
howarju01,19:20,3,7,.429,0,0,,1,1,1.000,0,2,2,2,0,0,1,3,7,-2
allenra02,28:40,3,11,.273,2,7,.286,3,3,1.000,0,1,1,6,0,0,4,2,11,+3
jonesja02,28:31,5,9,.556,2,6,.333,2,3,.667,0,4,4,3,0,2,1,1,14,+3
anderch01,16:34,2,2,1.000,1,1,1.000,2,4,.500,2,1,3,2,0,2,0,2,7,-5
varnaja01,14:46,0,0,,0,0,,0,0,,1,3,4,0,0,0,2,4,0,-4
Team Totals,240,33,66,.500,13,28,.464,17,27,.630,10,35,45,25,2,8,17,19,96,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
thomptr01,36:19,7,14,.500,0,0,,2,4,.500,8,5,13,0,0,2,1,3,16,-8
irvinky01,36:11,7,19,.368,1,5,.200,1,2,.500,0,3,3,8,2,1,3,1,16,-6
geeal01,26:51,5,9,.556,1,1,1.000,2,2,1.000,0,6,6,0,3,0,0,5,13,-4
ellinwa01,21:18,2,6,.333,2,4,.500,0,0,,1,1,2,1,0,0,0,0,6,-10
zellety01,20:29,4,8,.500,0,0,,0,0,,2,0,2,0,0,0,0,4,8,-1
livinsh01,30:55,2,3,.667,0,0,,0,0,,0,3,3,7,0,0,0,4,4,+8
waitedi01,26:35,7,14,.500,1,3,.333,1,1,1.000,0,3,3,4,1,2,0,1,16,+7
speigma01,17:03,2,7,.286,0,0,,2,2,1.000,1,1,2,0,0,0,1,1,6,-5
joneske01,13:30,3,6,.500,0,0,,4,6,.667,1,2,3,0,1,0,0,1,10,+9
casspom01,10:49,0,0,,0,0,,0,2,.000,0,1,1,0,1,0,0,2,0,+5
Team Totals,240,39,86,.453,5,13,.385,12,19,.632,13,25,38,20,8,5,5,22,95,
