Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
outlatr01,46:52,7,18,.389,1,4,.250,2,2,1.000,2,5,7,0,0,1,3,1,17,-4
roybr01,46:47,6,16,.375,1,4,.250,11,11,1.000,0,7,7,7,0,0,2,2,24,+1
blakest01,44:04,5,10,.500,2,4,.500,0,0,,1,4,5,7,0,0,1,4,12,-4
przybjo01,34:57,4,4,1.000,0,0,,5,8,.625,1,10,11,0,0,2,2,4,13,-10
fryech01,34:11,7,15,.467,0,1,.000,0,0,,2,2,4,0,0,0,0,4,14,-11
fernaru01,36:59,1,6,.167,1,4,.250,0,0,,1,3,4,3,0,0,0,1,3,-1
odengr01,12:15,1,4,.250,0,0,,5,8,.625,4,5,9,0,0,0,0,5,7,+5
bayleje01,4:48,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-1
rodrise01,4:08,1,2,.500,0,1,.000,0,0,,0,2,2,2,0,0,0,2,2,0
Team Totals,265,32,76,.421,5,18,.278,23,29,.793,11,39,50,19,0,3,8,23,92,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,46:47,10,22,.455,0,3,.000,6,11,.545,0,11,11,10,1,2,0,4,26,-1
willima01,43:17,4,15,.267,2,9,.222,2,2,1.000,1,5,6,3,0,0,2,2,12,+8
westde01,40:58,4,14,.286,0,3,.000,1,2,.500,0,3,3,2,1,0,0,3,9,+1
varejan01,31:34,3,8,.375,0,0,,2,2,1.000,3,5,8,0,0,0,0,4,8,-7
ilgauzy01,29:11,8,13,.615,0,0,,5,6,.833,1,4,5,0,1,0,0,2,21,+7
gibsoda01,24:14,3,6,.500,2,4,.500,0,0,,1,1,2,1,0,0,0,3,8,+2
pavloal01,23:45,0,3,.000,0,0,,1,2,.500,1,1,2,2,0,0,0,6,1,+10
smithjo02,19:02,5,5,1.000,0,0,,2,2,1.000,2,1,3,0,0,2,0,3,12,-1
jacksda01,6:13,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,+6
Team Totals,265,37,86,.430,4,19,.211,19,27,.704,9,31,40,18,3,4,2,29,97,
