Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
iversal01,47:00,8,29,.276,0,2,.000,3,6,.500,3,2,5,7,4,1,5,3,19,+2
snower01,45:00,3,15,.200,0,1,.000,6,8,.750,0,3,3,6,2,0,2,3,12,-1
jacksma02,43:00,9,17,.529,0,0,,1,2,.500,5,10,15,0,1,1,0,2,19,-2
mckieaa01,41:00,3,9,.333,1,2,.500,3,3,1.000,1,4,5,1,0,1,0,0,10,+7
dalemsa01,28:00,4,6,.667,0,0,,0,0,,2,8,10,0,1,0,1,3,8,-7
salmojo01,22:00,2,7,.286,0,1,.000,7,8,.875,2,2,4,1,2,0,0,1,11,-1
mccasam01,18:00,3,6,.500,0,0,,0,0,,3,3,6,1,0,0,1,3,6,-5
greenwi01,12:00,0,4,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-6
korveky01,9:00,1,5,.200,1,4,.250,0,0,,0,1,1,0,0,0,1,1,3,-2
Team Totals,265,33,98,.337,2,11,.182,20,27,.741,16,34,50,16,10,3,10,17,88,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,47:00,10,19,.526,0,1,.000,2,4,.500,0,5,5,8,1,2,5,2,22,+8
ilgauzy01,44:00,12,19,.632,0,0,,4,5,.800,4,4,8,7,0,3,3,5,28,+2
milesda01,41:00,4,16,.250,0,1,.000,0,0,,4,8,12,2,0,0,3,4,8,-5
boozeca01,36:00,6,15,.400,0,0,,3,4,.750,3,12,15,1,2,2,2,3,15,+10
davisri01,32:00,3,6,.500,0,0,,0,0,,2,5,7,3,0,2,1,3,6,-2
ollieke01,28:00,2,4,.500,0,1,.000,2,3,.667,0,4,4,2,0,1,3,4,6,-2
mihmch01,20:00,0,1,.000,0,0,,3,4,.750,1,3,4,0,0,6,1,2,3,+3
bremejr01,14:00,1,7,.143,1,5,.200,0,0,,0,2,2,1,1,1,0,0,3,+4
kaponja01,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-3
Team Totals,265,38,87,.437,1,8,.125,14,20,.700,14,43,57,24,4,17,18,24,91,
