Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
howardw01,39:25,5,8,.625,0,0,,3,5,.600,4,11,15,3,0,6,4,2,13,+2
turkohe01,37:15,5,12,.417,2,4,.500,4,4,1.000,2,4,6,7,0,0,4,3,16,-9
lewisra02,35:45,3,15,.200,0,8,.000,0,0,,0,4,4,2,1,0,1,0,6,+2
alstora01,35:11,8,16,.500,3,7,.429,4,4,1.000,0,4,4,4,5,0,3,2,23,0
leeco01,31:13,9,13,.692,1,3,.333,0,0,,0,2,2,1,1,0,1,2,19,+1
pietrmi01,27:32,4,6,.667,3,5,.600,0,0,,2,2,4,2,0,0,1,2,11,0
johnsan02,12:52,1,3,.333,1,1,1.000,0,0,,0,0,0,3,1,0,2,2,3,-6
battito01,12:12,1,5,.200,0,0,,0,0,,1,2,3,1,1,0,0,1,2,-4
gortama01,8:35,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,0,1,0,-6
Team Totals,240,36,79,.456,10,28,.357,11,13,.846,9,31,40,23,9,6,16,15,93,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,42:40,15,27,.556,4,7,.571,9,10,.900,2,10,12,8,4,1,6,1,43,+5
willima01,39:36,9,20,.450,3,8,.375,0,2,.000,1,3,4,3,1,0,2,2,21,+5
westde01,36:18,4,10,.400,0,4,.000,0,0,,1,0,1,1,2,0,0,1,8,+3
varejan01,32:25,6,10,.600,0,0,,0,0,,4,3,7,2,1,1,2,3,12,-3
ilgauzy01,31:27,3,10,.300,0,0,,2,2,1.000,2,9,11,0,0,1,1,1,8,+6
smithjo02,19:13,1,3,.333,0,0,,0,0,,1,3,4,0,1,0,1,0,2,+3
szczewa02,17:17,1,2,.500,0,1,.000,0,0,,0,2,2,5,0,0,0,1,2,-2
pavloal01,17:02,0,2,.000,0,2,.000,0,0,,0,1,1,1,1,0,1,1,0,+5
jacksda01,4:00,0,0,,0,0,,1,2,.500,0,1,1,0,0,0,0,1,1,-2
kinseta01,0:01,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Team Totals,240,39,84,.464,7,22,.318,12,16,.750,11,32,43,20,10,3,13,11,97,
