Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
allenra02,40:22,5,12,.417,2,6,.333,0,0,,0,3,3,2,1,0,3,0,12,-18
piercpa01,37:49,4,15,.267,1,5,.200,2,2,1.000,1,4,5,1,0,0,5,3,11,-19
rondora01,35:50,1,8,.125,0,1,.000,3,6,.500,3,1,4,13,4,0,2,3,5,-17
garneke01,29:21,8,15,.533,0,0,,2,2,1.000,5,10,15,3,0,0,0,5,18,-14
perkike01,26:14,6,7,.857,0,0,,1,2,.500,1,0,1,1,1,0,1,1,13,-10
houseed01,19:11,2,7,.286,2,5,.400,2,2,1.000,0,2,2,1,1,1,0,3,8,-1
davisgl01,16:25,0,4,.000,0,0,,2,2,1.000,3,0,3,1,1,1,1,1,2,-10
powele01,12:48,4,5,.800,0,0,,0,1,.000,1,2,3,1,0,0,2,3,8,-4
pruitga01,11:21,1,4,.250,0,1,.000,0,0,,0,3,3,2,0,0,1,0,2,+6
scalabr01,6:25,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,+8
obryapa01,4:14,2,2,1.000,0,0,,0,0,,1,1,2,0,0,0,0,2,4,+4
Team Totals,240,33,80,.413,5,19,.263,12,17,.706,15,27,42,25,8,2,15,22,83,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
westde01,42:18,3,8,.375,2,2,1.000,0,0,,0,1,1,2,2,0,1,1,8,+22
jamesle01,35:49,13,25,.520,3,7,.429,9,9,1.000,1,6,7,6,4,3,3,2,38,+20
varejan01,35:06,5,10,.500,0,0,,4,7,.571,2,7,9,0,0,0,1,2,14,+9
willima01,32:05,5,9,.556,0,2,.000,3,3,1.000,0,2,2,1,2,1,4,1,13,+13
wallabe01,29:49,2,2,1.000,0,0,,5,10,.500,1,2,3,1,3,2,0,3,9,+14
gibsoda01,25:46,3,4,.750,2,3,.667,2,2,1.000,0,2,2,3,1,1,2,2,10,+5
hicksjj01,19:54,1,3,.333,0,0,,1,2,.500,0,2,2,0,1,0,0,3,3,-4
szczewa02,14:48,1,4,.250,1,2,.500,0,0,,0,3,3,1,1,0,0,2,3,-3
pavloal01,3:38,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-1
kinseta01,0:47,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0
Team Totals,240,33,65,.508,8,16,.500,24,33,.727,4,26,30,15,14,7,11,16,98,
