Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
hughela01,42:48,9,19,.474,3,6,.500,1,2,.500,0,3,3,5,3,0,4,3,22,+10
jamesle01,36:03,7,15,.467,0,2,.000,4,7,.571,1,4,5,6,0,0,1,3,18,-4
ilgauzy01,30:41,6,10,.600,0,0,,2,2,1.000,2,6,8,5,1,0,4,4,14,+2
pavloal01,28:05,4,8,.500,1,1,1.000,2,2,1.000,1,1,2,1,1,0,0,1,11,+5
goodedr01,25:16,6,10,.600,0,0,,0,0,,3,5,8,1,2,0,2,3,12,-1
varejan01,26:04,4,6,.667,0,0,,3,6,.500,1,7,8,1,0,1,1,2,11,+6
snower01,24:42,1,3,.333,0,0,,3,4,.750,0,5,5,8,1,0,0,3,5,+6
marshdo01,13:59,2,6,.333,1,3,.333,0,0,,0,3,3,1,0,1,0,3,5,+5
gibsoda01,12:22,0,2,.000,0,0,,0,0,,0,0,0,1,1,0,0,4,0,+1
Team Totals,240,39,79,.494,5,12,.417,15,23,.652,8,34,42,29,9,2,12,26,98,
Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
greenwi01,46:51,10,19,.526,3,4,.750,1,1,1.000,1,3,4,3,0,0,3,2,24,-5
millean02,40:00,4,11,.364,0,0,,4,6,.667,2,5,7,5,0,0,1,1,12,-13
dalemsa01,37:32,4,9,.444,0,0,,3,4,.750,4,6,10,1,0,2,4,4,11,-5
jonesbo02,29:07,5,9,.556,0,0,,3,4,.750,0,0,0,1,2,0,0,4,13,+6
huntest01,5:25,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,0
smithjo02,37:50,6,13,.462,0,0,,5,5,1.000,1,12,13,1,1,0,4,0,17,+1
willilo02,28:02,2,8,.250,1,2,.500,8,9,.889,0,3,3,7,0,0,4,2,13,-6
amundlo01,11:42,1,1,1.000,0,0,,0,2,.000,1,3,4,0,0,0,0,3,2,-5
hendeal01,3:31,0,0,,0,0,,0,2,.000,0,0,0,0,0,0,0,1,0,-3
Team Totals,240,32,70,.457,4,6,.667,24,33,.727,9,32,41,18,3,2,16,19,92,
