Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
howardw01,34:16,7,10,.700,0,0,,4,8,.500,3,10,13,2,0,2,5,4,18,+2
hillgr01,33:50,8,12,.667,0,0,,6,9,.667,0,5,5,1,0,0,1,3,22,0
nelsoja01,33:44,4,11,.364,1,1,1.000,2,2,1.000,0,5,5,6,2,0,4,3,11,+6
turkohe01,33:23,3,9,.333,0,1,.000,0,0,,0,2,2,2,0,0,2,2,6,+3
battito01,22:58,2,3,.667,0,0,,0,0,,1,3,4,0,0,0,0,3,4,-1
doolike01,21:45,4,7,.571,1,2,.500,0,0,,0,1,1,3,3,1,1,2,9,+9
milicda01,21:12,4,7,.571,0,0,,1,2,.500,2,7,9,0,0,1,1,5,9,+20
boganke01,15:35,3,4,.750,3,3,1.000,0,0,,1,2,3,0,0,0,1,0,9,+7
dienetr01,14:16,0,1,.000,0,1,.000,0,0,,0,0,0,5,0,0,1,1,0,+5
outlabo01,9:02,1,2,.500,0,0,,0,0,,1,0,1,1,0,0,1,1,2,+4
Team Totals,240,36,66,.545,5,8,.625,13,21,.619,8,35,43,20,5,4,17,24,90,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,43:23,6,15,.400,0,3,.000,6,13,.462,0,4,4,5,3,0,2,2,18,-2
hughela01,40:51,6,11,.545,1,1,1.000,3,3,1.000,0,3,3,7,2,0,2,2,16,-4
goodedr01,31:22,5,11,.455,0,0,,2,4,.500,7,4,11,0,1,0,0,1,12,+2
snower01,24:21,2,5,.400,0,0,,0,0,,0,0,0,2,0,0,0,2,4,-4
ilgauzy01,22:02,2,5,.400,0,0,,1,1,1.000,1,2,3,4,2,0,2,4,5,-3
jonesda01,27:41,6,12,.500,4,9,.444,0,0,,0,2,2,0,0,0,0,3,16,-4
varejan01,24:03,1,7,.143,0,0,,3,6,.500,2,4,6,1,1,0,1,2,5,-12
marshdo01,13:46,1,5,.200,1,4,.250,0,0,,0,1,1,0,1,0,2,1,3,-7
pavloal01,7:51,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-11
gibsoda01,3:38,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-8
pollasc01,1:02,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
Team Totals,240,29,74,.392,6,17,.353,15,27,.556,10,21,31,20,10,0,10,18,79,
