Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,28:57,5,12,.417,0,4,.000,10,12,.833,0,7,7,7,2,0,5,3,20,+18
wadedw01,27:16,4,9,.444,1,2,.500,8,12,.667,1,5,6,7,2,1,1,0,17,+19
arroyca01,26:52,5,7,.714,1,2,.500,1,2,.500,0,5,5,4,1,0,1,4,12,+5
boshch01,25:47,8,10,.800,0,0,,2,2,1.000,0,1,1,2,0,1,0,0,18,+13
anthojo01,24:21,0,1,.000,0,0,,1,2,.500,0,3,3,2,1,4,0,4,1,+9
jonesja02,30:41,2,6,.333,2,4,.500,0,0,,0,2,2,1,0,0,0,1,6,+15
hasleud01,24:24,2,7,.286,0,0,,2,2,1.000,2,5,7,0,2,0,0,3,6,+8
houseed01,23:56,5,8,.625,1,3,.333,0,0,,0,3,3,4,1,0,0,1,11,+12
ilgauzy01,18:19,5,6,.833,0,0,,0,0,,1,3,4,1,0,0,0,5,10,+16
chalmma01,3:09,0,1,.000,0,1,.000,0,0,,0,0,0,1,1,0,0,0,0,0
magloja01,3:09,0,0,,0,0,,0,2,.000,1,0,1,0,0,0,0,0,0,0
stackje01,3:09,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,0
Team Totals,240,36,67,.537,5,16,.313,24,34,.706,5,35,40,29,10,6,8,21,101,
New Jersey Nets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
harride01,28:47,4,8,.500,2,3,.667,3,3,1.000,0,1,1,6,0,0,4,1,13,-12
morroan01,27:54,2,9,.222,0,2,.000,1,1,1.000,1,1,2,1,0,0,1,1,5,-10
lopezbr01,27:41,8,17,.471,0,0,,4,5,.800,3,2,5,1,0,0,0,3,20,-10
outlatr01,21:50,0,5,.000,0,3,.000,0,0,,0,4,4,0,1,0,1,0,0,-18
smithjo02,5:16,0,2,.000,0,0,,0,0,,1,0,1,0,0,0,1,1,0,-8
willite01,28:15,5,14,.357,0,1,.000,1,2,.500,1,3,4,2,1,0,4,2,11,-14
favorde01,24:06,4,9,.444,0,0,,5,8,.625,10,3,13,1,0,0,0,5,13,-18
humphkr01,20:11,3,4,.750,0,0,,0,0,,0,4,4,0,2,0,1,3,6,-2
jamesda01,18:32,0,4,.000,0,0,,1,2,.500,1,2,3,2,0,0,1,1,1,-3
farmajo01,16:14,2,7,.286,1,4,.250,0,0,,0,0,0,1,1,0,1,1,5,-13
petrojo01,13:40,1,2,.500,0,0,,0,2,.000,2,3,5,1,0,0,0,1,2,-8
grahast01,7:36,1,4,.250,0,1,.000,0,0,,0,1,1,1,0,0,1,0,2,+1
Team Totals,240,30,85,.353,3,14,.214,15,23,.652,19,24,43,16,5,0,15,19,78,
