Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,39:15,5,15,.333,0,2,.000,7,10,.700,0,6,6,10,3,0,3,0,17,-1
boshch01,37:15,5,13,.385,0,0,,2,2,1.000,3,6,9,0,1,1,1,3,12,-8
wadedw01,35:37,15,24,.625,0,2,.000,3,3,1.000,0,2,2,2,1,3,2,1,33,+2
coleno01,31:16,4,8,.500,1,3,.333,0,0,,0,2,2,4,0,0,3,1,9,-10
anthojo01,15:52,0,1,.000,0,0,,0,0,,1,4,5,0,1,2,0,3,0,-14
battish01,25:19,3,5,.600,2,4,.500,0,0,,0,2,2,2,2,0,0,1,8,-8
hasleud01,22:59,1,4,.250,0,0,,0,0,,2,5,7,1,1,0,1,3,2,-13
millemi01,17:27,1,3,.333,1,3,.333,0,0,,0,1,1,0,1,0,1,0,3,-8
pittmde01,10:48,1,2,.500,0,0,,0,2,.000,3,1,4,0,0,0,1,5,2,-5
jonesja02,1:24,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,0
harrite01,1:24,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0
howarju01,1:24,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Team Totals,240,36,76,.474,5,15,.333,12,17,.706,9,29,38,20,10,6,12,17,89,
Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
howardw01,42:37,9,14,.643,0,1,.000,7,10,.700,7,17,24,4,3,2,3,3,25,+8
anderry01,34:02,8,19,.421,5,11,.455,6,9,.667,7,4,11,3,0,0,1,1,27,+6
nelsoja01,31:57,5,13,.385,2,6,.333,0,0,,1,2,3,0,1,0,2,2,12,+13
richaja01,31:53,3,12,.250,3,8,.375,0,0,,2,3,5,4,3,0,0,2,9,+17
turkohe01,28:41,1,6,.167,1,4,.250,0,0,,0,1,1,7,0,0,3,5,3,-1
davisgl01,19:21,2,3,.667,0,0,,2,2,1.000,0,0,0,0,0,0,0,2,6,+12
richaqu01,19:19,2,4,.500,2,3,.667,0,0,,0,2,2,0,1,0,3,1,6,+14
redicjj01,16:07,4,10,.400,3,7,.429,0,0,,0,1,1,4,0,0,0,0,11,-4
duhonch01,16:03,1,2,.500,1,2,.500,0,0,,0,1,1,2,0,0,2,1,3,0
Team Totals,240,35,83,.422,17,42,.405,15,21,.714,17,31,48,24,8,2,14,17,102,
