Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
princta01,29:17,4,12,.333,0,2,.000,0,0,,2,5,7,1,0,0,1,3,8,-19
knighbr03,29:03,6,12,.500,2,4,.500,2,4,.500,0,5,5,1,1,1,2,1,16,-15
stuckro01,27:28,4,13,.308,0,5,.000,3,5,.600,1,1,2,0,1,0,2,4,11,-16
monrogr01,26:28,5,8,.625,0,0,,1,2,.500,3,4,7,1,1,1,2,2,11,-21
maxieja01,24:20,2,6,.333,0,0,,3,4,.750,4,1,5,0,0,0,2,2,7,-20
jerebjo01,22:58,1,6,.167,0,2,.000,1,2,.500,1,3,4,1,1,0,1,5,3,-6
gordobe01,21:58,3,6,.500,1,4,.250,2,2,1.000,2,1,3,2,1,0,2,1,9,-4
bynumwi01,18:13,1,4,.250,0,0,,4,4,1.000,1,4,5,1,0,0,4,2,6,-8
wallabe01,17:00,0,0,,0,0,,0,0,,2,3,5,0,1,1,1,2,0,0
dayeau01,13:02,2,6,.333,0,2,.000,0,0,,0,0,0,1,0,0,2,2,4,+1
wilkida02,10:13,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,0,3,0,-7
Team Totals,240,28,75,.373,3,19,.158,16,23,.696,16,28,44,8,6,3,19,27,75,
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,32:15,12,22,.545,1,3,.333,1,5,.200,3,1,4,2,0,1,1,1,26,+10
chalmma01,30:57,4,9,.444,0,3,.000,0,0,,0,3,3,5,1,0,3,2,8,+27
boshch01,30:15,7,18,.389,0,1,.000,8,10,.800,4,5,9,1,1,2,1,2,22,+30
battish01,23:39,2,3,.667,0,1,.000,0,0,,3,2,5,5,3,0,0,0,4,+19
turiaro01,21:57,2,6,.333,0,1,.000,4,6,.667,3,6,9,0,1,2,1,3,8,+20
millemi01,24:21,0,5,.000,0,4,.000,0,0,,1,3,4,0,1,0,1,3,0,+4
jonesja02,23:18,6,8,.750,6,8,.750,0,0,,0,1,1,0,4,0,1,3,18,+18
hasleud01,20:07,1,4,.250,0,0,,0,0,,0,8,8,1,0,0,2,4,2,-1
harrite01,12:32,0,3,.000,0,2,.000,0,0,,0,1,1,0,0,0,2,4,0,-6
anthojo01,8:58,0,2,.000,0,0,,0,0,,2,1,3,0,1,0,1,0,0,-5
coleno01,4:32,2,3,.667,0,0,,6,8,.750,0,0,0,1,1,0,0,0,10,+2
howarju01,4:20,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,+2
pittmde01,2:50,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5
Team Totals,240,36,83,.434,7,23,.304,19,29,.655,16,32,48,16,13,5,13,22,98,
