Washington Wizards
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
arenagi01,41:08,9,21,.429,3,10,.300,2,2,1.000,0,5,5,7,2,0,1,2,23,-10
blatcan01,37:39,8,19,.421,0,0,,10,14,.714,3,6,9,1,1,1,2,5,26,-16
hinriki01,35:48,2,7,.286,0,1,.000,1,2,.500,0,3,3,3,1,0,3,3,5,-11
geeal01,24:07,2,4,.500,0,0,,3,4,.750,0,1,1,0,1,0,1,5,7,-6
armsthi01,16:35,0,1,.000,0,0,,0,0,,0,4,4,0,1,0,0,2,0,-4
youngni01,33:14,4,15,.267,0,4,.000,5,6,.833,1,1,2,0,0,0,1,2,13,-5
mcgeeja01,26:25,5,7,.714,0,0,,0,1,.000,5,5,10,1,0,2,2,6,10,-11
martica01,9:43,2,4,.500,0,2,.000,0,0,,0,2,2,0,0,0,2,1,4,-1
booketr01,7:45,3,4,.750,0,0,,0,0,,0,1,1,1,0,2,1,3,6,+3
serapke01,7:35,0,2,.000,0,0,,0,0,,2,0,2,1,0,0,0,2,0,+6
Team Totals,240,35,84,.417,3,17,.176,21,29,.724,11,28,39,14,6,5,13,31,94,
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,38:11,10,18,.556,1,1,1.000,9,11,.818,1,5,6,5,1,1,7,3,30,+3
boshch01,36:35,5,14,.357,0,0,,10,14,.714,2,5,7,1,1,0,4,2,20,+17
wadedw01,34:44,8,17,.471,0,1,.000,10,10,1.000,0,8,8,6,4,1,2,1,26,+13
arroyca01,24:42,0,2,.000,0,1,.000,0,0,,0,2,2,2,0,0,1,1,0,-3
ilgauzy01,12:54,2,3,.667,0,0,,0,0,,1,5,6,0,0,1,1,2,4,+8
jonesja02,24:32,2,5,.400,2,4,.500,1,1,1.000,0,1,1,0,0,0,0,1,7,+12
anthojo01,23:25,2,3,.667,0,0,,2,4,.500,4,0,4,0,0,2,0,6,6,+5
chalmma01,21:51,2,8,.250,1,5,.200,0,0,,0,5,5,1,0,0,0,1,5,+8
dampier01,11:41,1,1,1.000,0,0,,1,2,.500,1,4,5,0,0,1,0,2,3,-2
howarju01,9:42,2,3,.667,0,0,,0,0,,0,1,1,0,0,0,0,2,4,0
houseed01,1:43,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-6
Team Totals,240,34,74,.459,4,12,.333,33,42,.786,9,36,45,15,6,6,15,21,105,
