Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
monrogr01,34:02,12,17,.706,0,0,,7,8,.875,6,6,12,0,1,0,3,3,31,-10
princta01,28:33,3,7,.429,2,3,.667,0,0,,2,4,6,2,0,0,3,1,8,-15
knighbr03,27:33,4,7,.571,0,3,.000,1,3,.333,0,0,0,5,1,0,3,3,9,-16
singlky01,20:36,1,6,.167,0,0,,0,0,,0,0,0,1,3,0,2,1,2,-15
maxieja01,18:43,1,4,.250,0,0,,0,0,,0,2,2,0,0,0,0,1,2,-4
drumman01,25:11,3,6,.500,0,0,,0,2,.000,1,6,7,1,3,2,2,3,6,-13
stuckro01,24:32,2,6,.333,0,2,.000,0,2,.000,1,1,2,1,1,0,0,0,4,-2
bynumwi01,22:26,4,7,.571,1,1,1.000,4,4,1.000,1,1,2,1,0,0,4,1,13,-7
dayeau01,19:27,2,4,.500,1,1,1.000,4,4,1.000,0,2,2,0,0,0,0,2,9,-7
villach01,11:53,1,5,.200,0,1,.000,0,0,,1,1,2,0,0,0,1,0,2,-13
engliki01,3:32,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,2,2,-4
jerebjo01,3:32,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-4
Team Totals,240,34,72,.472,4,12,.333,16,23,.696,12,23,35,11,9,2,18,18,88,
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
wadedw01,34:30,12,20,.600,0,1,.000,5,5,1.000,1,4,5,7,3,1,5,1,29,+24
jamesle01,33:01,9,14,.643,0,1,.000,5,6,.833,1,6,7,7,1,0,2,0,23,+22
boshch01,29:42,5,10,.500,0,1,.000,4,5,.800,2,5,7,1,1,0,0,1,14,+7
chalmma01,27:08,2,6,.333,1,4,.250,1,2,.500,1,1,2,2,4,0,0,3,6,+24
hasleud01,18:16,3,3,1.000,0,0,,0,0,,2,3,5,1,0,0,1,2,6,+2
allenra02,23:19,3,6,.500,2,3,.667,3,4,.750,0,1,1,3,1,1,1,3,11,0
coleno01,19:32,3,8,.375,0,2,.000,1,1,1.000,0,1,1,1,1,0,1,3,7,-2
anthojo01,17:02,1,1,1.000,0,0,,0,0,,1,0,1,1,0,2,1,0,2,+20
battish01,16:07,1,4,.250,1,3,.333,0,0,,0,1,1,0,1,0,0,2,3,-8
millemi01,12:00,1,1,1.000,0,0,,0,0,,0,3,3,1,0,0,1,1,2,+10
lewisra02,3:32,2,3,.667,1,2,.500,0,0,,0,1,1,0,0,0,0,1,5,+4
anderch01,3:32,1,1,1.000,0,0,,0,0,,1,1,2,0,0,0,0,0,2,+4
jonesja02,2:20,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3
Team Totals,240,43,77,.558,5,17,.294,19,23,.826,9,27,36,24,12,4,12,17,110,
