Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,51:56,14,31,.452,3,6,.500,3,5,.600,4,12,16,7,3,1,3,3,34,-2
wadedw01,46:33,6,20,.300,0,4,.000,5,6,.833,2,2,4,7,2,1,6,5,17,-9
boshch01,46:16,7,12,.583,0,1,.000,2,2,1.000,5,11,16,0,0,1,5,4,16,+1
chalmma01,22:09,0,3,.000,0,1,.000,0,0,,0,1,1,2,0,0,3,4,0,-8
hasleud01,14:56,1,2,.500,0,0,,0,0,,3,3,6,1,1,0,0,1,2,+2
allenra02,38:08,7,17,.412,2,8,.250,5,7,.714,0,5,5,0,0,1,1,2,21,+2
battish01,35:59,1,3,.333,0,2,.000,0,0,,2,0,2,2,0,2,1,5,2,0
coleno01,13:05,3,6,.500,0,0,,0,0,,1,1,2,0,0,0,1,0,6,+9
anthojo01,11:44,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,2,0,-3
lewisra02,9:14,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-2
Team Totals,290,39,96,.406,5,23,.217,15,20,.750,17,36,53,19,6,6,20,27,98,
Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
piercpa01,48:49,6,16,.375,1,3,.333,4,6,.667,0,13,13,10,1,1,6,3,17,+8
garneke01,44:42,10,19,.526,0,1,.000,4,5,.800,3,8,11,4,2,3,1,2,24,+1
bradlav01,27:52,3,8,.375,1,2,.500,2,2,1.000,2,2,4,0,2,0,1,2,9,-5
leeco01,25:59,1,7,.143,0,2,.000,2,2,1.000,0,0,0,2,1,1,0,1,4,+3
sullija01,22:14,3,5,.600,0,1,.000,1,2,.500,0,4,4,2,3,0,1,1,7,-4
greenje02,41:50,4,8,.500,1,3,.333,2,2,1.000,0,4,4,0,0,1,3,4,11,+6
terryja01,32:07,4,12,.333,1,7,.143,4,4,1.000,0,2,2,1,1,1,1,3,13,+1
barbole01,30:02,4,8,.500,1,1,1.000,0,0,,1,2,3,4,1,0,1,3,9,+5
bassbr01,13:54,1,5,.200,0,0,,4,4,1.000,2,2,4,1,0,1,0,1,6,-6
wilcoch01,2:31,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+1
Team Totals,290,36,88,.409,5,20,.250,23,27,.852,8,38,46,24,11,8,14,20,100,
