Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,42:02,10,23,.435,0,1,.000,8,8,1.000,1,5,6,6,1,0,2,4,28,+14
snower01,38:17,7,14,.500,0,0,,4,6,.667,0,0,0,3,0,0,2,3,18,+15
goodedr01,32:13,4,9,.444,0,0,,3,3,1.000,2,4,6,0,1,0,1,3,11,+12
ilgauzy01,29:59,9,13,.692,0,0,,2,6,.333,4,4,8,4,2,0,1,1,20,+2
pavloal01,28:14,3,6,.500,0,3,.000,1,2,.500,0,4,4,2,1,0,1,4,7,+4
jonesda01,27:18,3,7,.429,3,5,.600,3,3,1.000,0,1,1,1,1,0,1,0,12,+7
varejan01,27:14,3,3,1.000,0,0,,1,3,.333,2,10,12,2,1,0,0,3,7,+14
marshdo01,6:34,0,1,.000,0,1,.000,1,2,.500,1,0,1,0,0,0,0,2,1,-4
wesleda01,5:47,0,2,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-2
gibsoda01,2:22,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-2
Team Totals,240,39,78,.500,3,10,.300,23,33,.697,10,28,38,19,7,0,8,22,104,
Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
brandel01,42:18,6,14,.429,0,0,,4,6,.667,5,5,10,4,0,2,1,2,16,-19
moblecu01,38:29,2,10,.200,1,1,1.000,6,6,1.000,0,3,3,1,0,1,1,2,11,-1
livinsh01,34:08,2,4,.500,0,0,,3,4,.750,0,2,2,6,0,0,3,2,7,-7
kamanch01,32:27,8,15,.533,0,0,,4,5,.800,1,8,9,1,0,1,1,5,20,-8
cassesa01,30:44,4,11,.364,0,3,.000,1,1,1.000,0,2,2,6,2,0,1,4,9,-17
maggeco01,33:22,8,12,.667,1,1,1.000,5,6,.833,0,7,7,3,1,0,3,2,22,-11
thomati01,15:10,1,3,.333,1,2,.500,0,0,,0,2,2,0,0,0,3,2,3,-6
rossqu01,4:17,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,4,0,-10
davispa01,3:04,2,2,1.000,0,0,,0,0,,0,1,1,1,0,0,0,1,4,+3
singlja01,3:01,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,+6
ewingda01,1:30,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+5
jackslu02,1:30,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+5
Team Totals,240,33,71,.465,3,7,.429,23,28,.821,6,31,37,23,3,4,14,24,92,
