Washington Wizards
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
butleca01,43:15,9,15,.600,0,2,.000,5,7,.714,1,5,6,2,3,0,5,4,23,-2
arenagi01,38:09,2,12,.167,1,3,.333,2,2,1.000,1,4,5,11,2,0,4,5,7,+3
jamisan01,31:32,9,17,.529,0,3,.000,2,4,.500,1,3,4,0,0,2,1,5,20,-7
stevede01,29:12,2,7,.286,0,1,.000,0,0,,1,3,4,2,0,0,0,1,4,-12
thomaet01,22:02,7,7,1.000,0,0,,0,2,.000,4,1,5,1,0,2,0,2,14,-9
daniean01,28:59,1,5,.200,0,1,.000,6,6,1.000,0,3,3,5,0,0,0,1,8,+3
hayesja01,25:19,4,10,.400,1,3,.333,3,3,1.000,0,2,2,1,1,0,0,3,12,+7
haywobr01,17:05,2,4,.500,0,0,,2,5,.400,1,3,4,0,1,0,1,3,6,+9
ruffimi01,4:27,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-7
Team Totals,240,36,77,.468,2,13,.154,20,29,.690,9,24,33,22,7,4,11,26,94,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,40:38,11,24,.458,2,4,.500,2,6,.333,3,7,10,5,0,2,5,2,26,+3
hughela01,38:45,11,15,.733,3,4,.750,2,5,.400,0,9,9,5,2,0,0,2,27,+14
goodedr01,33:46,7,13,.538,0,0,,0,2,.000,8,3,11,1,0,0,3,4,14,+11
snower01,21:46,2,2,1.000,0,0,,1,2,.500,2,0,2,4,1,0,2,0,5,+5
ilgauzy01,20:07,1,5,.200,0,0,,2,2,1.000,2,3,5,3,0,1,3,5,4,+8
jonesda01,25:23,2,10,.200,2,6,.333,0,0,,0,0,0,3,0,1,0,2,6,-2
marshdo01,21:20,2,5,.400,1,3,.333,3,4,.750,0,7,7,1,0,0,0,2,8,-2
varejan01,20:29,1,1,1.000,0,0,,5,9,.556,1,3,4,0,1,0,0,4,7,-12
wesleda01,10:28,0,2,.000,0,2,.000,0,0,,0,2,2,2,0,0,3,1,0,-1
pavloal01,7:19,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,3,0,-9
Team Totals,240,37,78,.474,8,19,.421,15,30,.500,16,34,50,24,4,4,16,25,97,
