Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
bryanko01,41:08,8,21,.381,3,6,.500,5,5,1.000,1,4,5,7,3,0,2,1,24,-2
gasolpa01,37:15,11,19,.579,1,4,.250,3,3,1.000,4,4,8,2,0,1,1,1,26,-1
bynuman01,36:50,6,13,.462,0,0,,3,4,.750,1,11,12,2,0,2,1,3,15,-4
fishede01,29:02,1,5,.200,0,2,.000,0,0,,0,3,3,1,1,0,1,1,2,0
barnema02,22:07,1,6,.167,0,1,.000,1,2,.500,3,1,4,0,2,2,3,2,3,-9
artesro01,22:12,2,6,.333,2,4,.500,1,2,.500,1,0,1,3,1,0,0,2,7,-1
morrida01,18:06,0,3,.000,0,1,.000,0,0,,0,3,3,1,0,0,2,1,0,-8
mcrobjo01,12:49,0,1,.000,0,0,,0,0,,2,0,2,2,0,0,2,2,0,-12
kaponja01,10:37,1,3,.333,0,2,.000,0,0,,0,0,0,1,0,0,0,0,2,-10
murphtr01,9:02,4,4,1.000,0,0,,0,0,,0,0,0,0,0,1,1,2,8,-5
goudean01,0:52,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
Team Totals,240,34,81,.420,6,20,.300,13,16,.813,12,26,38,19,7,6,13,15,87,
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,37:13,12,27,.444,2,3,.667,5,7,.714,3,5,8,8,4,3,3,4,31,0
boshch01,35:13,6,11,.545,0,0,,3,5,.600,0,8,8,1,1,0,2,4,15,+13
battish01,34:29,4,11,.364,3,7,.429,0,0,,3,3,6,1,1,1,1,1,11,+5
chalmma01,32:22,3,9,.333,2,5,.400,2,2,1.000,0,0,0,6,1,0,1,2,10,+9
anthojo01,29:21,3,5,.600,0,0,,1,2,.500,4,3,7,0,0,1,1,2,7,+14
hasleud01,25:01,4,7,.571,0,0,,0,0,,2,6,8,1,0,0,2,0,8,+1
coleno01,15:38,2,7,.286,0,0,,0,0,,0,1,1,2,0,0,0,1,4,+2
millemi01,14:52,1,3,.333,1,2,.500,0,0,,1,1,2,0,1,0,0,2,3,+8
jonesja02,9:45,1,2,.500,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,3,+9
curryed01,6:06,2,3,.667,0,0,,2,2,1.000,2,1,3,0,0,0,1,2,6,-6
Team Totals,240,38,85,.447,9,18,.500,13,18,.722,15,29,44,19,8,5,11,18,98,
