Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
nowitdi01,34:18,9,19,.474,0,1,.000,7,7,1.000,1,5,6,3,1,1,3,3,25,-9
kiddja01,29:23,2,8,.250,2,8,.250,0,0,,0,6,6,4,1,0,1,3,6,-16
mariosh01,26:31,2,7,.286,0,0,,0,0,,2,2,4,1,1,0,1,1,4,-15
mahinia01,19:13,3,6,.500,0,0,,0,1,.000,0,5,5,0,0,0,0,4,6,-10
cartevi01,19:02,4,7,.571,3,6,.500,0,0,,0,1,1,2,1,0,1,0,11,+6
terryja01,30:57,1,10,.100,1,5,.200,0,0,,0,0,0,4,0,0,3,3,3,-20
wrighbr03,28:47,5,8,.625,0,0,,1,2,.500,1,2,3,2,2,0,0,2,11,-11
odomla01,23:17,4,6,.667,2,2,1.000,2,2,1.000,2,2,4,3,0,0,2,2,12,-12
beaubro01,14:43,0,2,.000,0,1,.000,0,0,,0,0,0,1,1,0,2,1,0,-1
westde01,8:13,3,3,1.000,1,1,1.000,0,1,.000,0,0,0,1,0,0,2,0,7,-9
cardibr01,3:03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5
jianlyi01,2:33,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
Team Totals,240,33,78,.423,9,24,.375,10,13,.769,6,23,29,21,7,1,15,19,85,
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,36:13,8,16,.500,0,2,.000,3,3,1.000,3,6,9,5,2,0,3,3,19,+9
wadedw01,31:36,5,11,.455,0,0,,6,9,.667,1,2,3,5,1,0,2,2,16,+30
boshch01,31:16,8,17,.471,1,1,1.000,2,3,.667,2,7,9,2,1,0,2,2,19,+26
chalmma01,28:03,4,11,.364,2,9,.222,2,2,1.000,0,5,5,4,4,0,1,2,12,+23
anthojo01,13:51,0,0,,0,0,,4,4,1.000,1,2,3,1,0,0,1,3,4,+2
hasleud01,29:08,6,10,.600,0,0,,4,4,1.000,0,3,3,2,0,0,1,2,16,+9
battish01,23:05,2,4,.500,2,4,.500,0,0,,2,0,2,0,0,1,0,0,6,-3
coleno01,22:30,5,9,.556,0,0,,0,0,,0,2,2,2,2,0,2,2,10,+1
turiaro01,17:57,1,1,1.000,0,0,,2,2,1.000,1,5,6,0,0,3,0,1,4,-1
jonesja02,2:33,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,+3
howarju01,2:33,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3
pittmde01,1:15,0,0,,0,0,,0,0,,1,0,1,1,0,1,0,0,0,+3
Team Totals,240,39,80,.488,5,17,.294,23,27,.852,11,33,44,22,10,5,12,17,106,
