Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
rondora01,44:09,7,15,.467,1,3,.333,7,11,.636,1,7,8,12,0,0,7,3,22,-5
allenra02,40:14,8,12,.667,6,8,.750,6,6,1.000,0,3,3,4,2,0,3,2,28,-12
garneke01,32:34,6,12,.500,0,0,,0,0,,0,5,5,2,3,1,3,1,12,-12
onealje01,21:54,0,1,.000,0,0,,0,0,,0,1,1,0,1,0,1,4,0,-5
pavloal01,13:11,2,4,.500,1,2,.500,0,0,,0,0,0,0,0,0,2,4,5,-6
bassbr01,32:29,5,10,.500,0,0,,3,5,.600,1,4,5,1,0,2,2,3,13,+1
doolike01,23:40,5,10,.500,4,6,.667,4,4,1.000,0,0,0,0,1,0,3,4,18,+12
daniema01,18:55,4,8,.500,0,0,,1,1,1.000,1,2,3,1,2,0,2,5,9,-10
wilcoch01,9:03,0,0,,0,0,,0,0,,1,2,3,0,0,0,1,0,0,0
bradlav01,3:51,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-3
Team Totals,240,37,72,.514,12,19,.632,21,27,.778,4,24,28,20,9,3,24,27,107,
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
boshch01,37:07,8,11,.727,1,1,1.000,1,4,.250,1,10,11,1,0,1,3,2,18,+17
wadedw01,36:06,8,15,.533,0,0,,8,10,.800,0,1,1,8,2,4,3,1,24,+21
jamesle01,36:00,9,14,.643,0,0,,8,9,.889,1,5,6,5,2,1,3,3,26,-7
anthojo01,20:24,2,2,1.000,0,0,,0,0,,1,1,2,0,1,2,1,4,4,+8
chalmma01,18:53,1,1,1.000,1,1,1.000,1,2,.500,0,2,2,3,5,0,6,4,4,+8
hasleud01,31:18,1,9,.111,0,0,,2,2,1.000,2,10,12,0,0,0,0,4,4,-5
coleno01,29:07,8,16,.500,0,3,.000,4,6,.667,1,3,4,4,3,0,3,2,20,0
battish01,17:19,1,2,.500,1,2,.500,1,2,.500,0,0,0,1,2,0,1,2,4,+1
jonesja02,7:29,3,3,1.000,3,3,1.000,0,0,,0,0,0,0,0,0,0,0,9,+1
howarju01,6:17,1,2,.500,0,0,,0,0,,0,0,0,0,1,0,0,0,2,-4
Team Totals,240,42,75,.560,6,10,.600,25,35,.714,6,32,38,22,16,8,20,22,115,
