San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
leonaka01,30:56,5,12,.417,2,5,.400,0,0,,5,1,6,1,1,0,0,2,12,-9
duncati01,26:49,4,10,.400,0,0,,0,0,,2,5,7,3,1,0,2,2,8,-5
parketo01,25:18,7,12,.583,0,1,.000,4,4,1.000,0,2,2,3,3,0,2,0,18,-2
blairde01,23:31,6,10,.600,0,0,,1,2,.500,2,4,6,0,1,0,2,4,13,-10
jefferi01,22:56,0,3,.000,0,3,.000,0,0,,0,2,2,5,1,0,1,1,0,0
josepco01,22:42,2,4,.500,0,2,.000,0,0,,1,3,4,4,0,0,2,2,4,-20
greenda02,22:36,7,11,.636,6,7,.857,0,2,.000,0,2,2,0,0,0,3,2,20,-21
bonnema01,21:29,1,3,.333,1,2,.500,0,0,,1,5,6,1,0,0,0,0,3,-11
nealga01,16:24,5,12,.417,1,5,.200,1,1,1.000,0,0,0,1,0,0,0,1,12,-11
splitti01,10:26,1,1,1.000,0,0,,2,2,1.000,0,0,0,1,0,0,4,4,4,-13
anderja01,8:30,0,1,.000,0,0,,3,4,.750,0,0,0,1,0,0,0,0,3,-4
thomama01,8:23,0,1,.000,0,0,,1,2,.500,0,1,1,1,0,1,0,0,1,-4
Team Totals,240,38,80,.475,10,25,.400,12,17,.706,11,25,36,21,7,1,16,18,98,
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
boshch01,36:45,14,22,.636,0,1,.000,2,4,.500,1,7,8,5,4,0,2,2,30,+18
jamesle01,34:53,12,21,.571,4,6,.667,5,9,.556,1,4,5,10,0,0,4,0,33,+19
jonesja02,31:04,0,3,.000,0,3,.000,3,3,1.000,1,4,5,1,2,0,0,0,3,+3
chalmma01,28:17,4,8,.500,4,6,.667,1,2,.500,0,2,2,4,1,0,1,3,13,+13
anthojo01,20:34,3,3,1.000,0,0,,0,0,,3,1,4,0,0,1,1,2,6,+11
hasleud01,24:13,2,4,.500,0,0,,0,0,,0,2,2,1,0,0,1,0,4,+16
coleno01,19:43,3,8,.375,1,2,.500,1,1,1.000,0,0,0,1,0,0,0,3,8,+9
millemi01,15:17,6,6,1.000,6,6,1.000,0,0,,2,2,4,1,0,0,0,1,18,+12
battish01,14:43,2,3,.667,1,2,.500,0,0,,0,0,0,1,0,0,1,3,5,+17
harrite01,7:55,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,3,0,-4
gladnmi01,3:44,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,2,0,-3
howarju01,2:52,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-1
Team Totals,240,46,79,.582,16,26,.615,12,19,.632,9,24,33,24,7,1,11,19,120,
