Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
boshch01,37:28,4,10,.400,0,0,,7,7,1.000,1,8,9,2,0,1,1,2,15,+15
jamesle01,37:26,6,15,.400,0,3,.000,5,5,1.000,0,6,6,10,4,1,5,0,17,+8
wadedw01,35:49,10,19,.526,0,1,.000,4,4,1.000,1,8,9,5,3,0,3,0,24,+20
chalmma01,31:22,1,7,.143,1,7,.143,0,0,,0,1,1,4,3,0,1,2,3,+6
anthojo01,18:16,3,4,.750,0,0,,0,0,,2,3,5,0,1,2,2,3,6,+6
hasleud01,24:16,3,6,.500,0,0,,2,2,1.000,2,3,5,1,0,0,2,1,8,+2
battish01,19:43,4,8,.500,1,3,.333,0,0,,2,2,4,0,1,0,0,3,9,+12
coleno01,16:38,1,6,.167,0,2,.000,0,0,,0,2,2,1,2,0,2,2,2,+9
turiaro01,11:28,2,2,1.000,0,0,,0,2,.000,1,3,4,1,1,0,0,2,4,0
jonesja02,7:35,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
Team Totals,240,34,77,.442,2,16,.125,18,20,.900,9,36,45,24,15,4,16,15,88,
Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
princta01,32:32,5,12,.417,1,3,.333,0,0,,1,5,6,1,0,1,4,1,11,-8
gordobe01,31:01,4,10,.400,0,4,.000,2,3,.667,0,4,4,1,2,0,7,3,10,-23
maxieja01,26:32,0,6,.000,0,0,,0,2,.000,2,5,7,0,1,0,0,1,0,-6
knighbr03,26:23,6,12,.500,4,4,1.000,2,4,.500,0,1,1,2,0,0,3,4,18,-16
monrogr01,23:17,2,5,.400,0,0,,1,1,1.000,3,3,6,3,0,0,3,1,5,-18
wallabe01,24:43,1,4,.250,0,0,,0,2,.000,3,3,6,2,4,1,3,1,2,+3
bynumwi01,24:24,1,5,.200,0,1,.000,4,4,1.000,0,0,0,6,2,0,1,4,6,-1
wilkida02,21:30,4,9,.444,1,1,1.000,0,0,,1,3,4,1,0,0,0,2,9,+3
jerebjo01,21:28,3,8,.375,0,2,.000,0,1,.000,0,3,3,0,1,0,0,1,6,-9
dayeau01,8:10,3,4,.750,0,0,,0,0,,1,0,1,0,0,0,0,2,6,0
Team Totals,240,29,75,.387,6,15,.400,9,17,.529,11,27,38,16,10,2,21,20,73,
