Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,45:17,11,27,.407,1,6,.167,24,28,.857,2,5,7,4,0,1,5,2,47,-7
murraro01,39:05,2,8,.250,0,1,.000,2,2,1.000,1,1,2,1,1,1,1,0,6,-7
snower01,36:58,2,6,.333,0,0,,0,0,,0,2,2,4,0,0,2,6,4,+6
ilgauzy01,33:13,9,14,.643,0,0,,3,3,1.000,1,5,6,0,2,0,1,5,21,+5
goodedr01,27:56,4,9,.444,0,0,,1,2,.500,3,9,12,0,2,1,1,3,9,+2
jonesda01,19:47,1,3,.333,0,2,.000,0,0,,0,0,0,1,0,0,0,1,2,-6
marshdo01,15:28,1,2,.500,1,2,.500,0,0,,0,3,3,0,1,0,1,0,3,-9
varejan01,12:42,0,4,.000,0,0,,0,2,.000,2,4,6,0,0,0,2,5,0,-3
hendeal01,6:41,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,4,0,-6
newblir01,2:53,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,2,0,-4
grahast01,0:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1
Team Totals,240,30,74,.405,2,11,.182,30,37,.811,10,30,40,10,6,3,14,29,92,
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
wadedw01,45:09,11,26,.423,0,0,,13,18,.722,3,6,9,7,2,1,2,5,35,+9
onealsh01,29:05,7,14,.500,0,0,,4,5,.800,5,3,8,1,0,0,5,3,18,-16
willija02,22:30,0,5,.000,0,2,.000,0,0,,0,2,2,2,0,0,0,1,0,-18
poseyja01,19:33,2,5,.400,2,5,.400,0,0,,0,2,2,0,0,1,0,2,6,-11
hasleud01,18:34,0,3,.000,0,0,,1,2,.500,2,5,7,0,0,0,1,4,1,-13
paytoga01,31:29,2,7,.286,2,7,.286,0,0,,0,3,3,2,1,0,1,3,6,+17
walkean02,27:41,5,9,.556,2,3,.667,2,2,1.000,1,2,3,2,1,0,3,1,14,+21
mournal01,23:14,6,7,.857,0,0,,4,6,.667,2,6,8,0,0,1,2,6,16,+23
anderde01,22:45,1,2,.500,0,0,,0,0,,0,3,3,5,0,0,1,3,2,+18
Team Totals,240,34,78,.436,6,17,.353,24,33,.727,13,32,45,19,4,3,15,28,98,
