Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,38:58,9,22,.409,2,6,.333,5,6,.833,2,5,7,2,2,1,5,0,25,-18
murraro01,34:31,4,12,.333,0,1,.000,5,7,.714,0,1,1,2,3,0,0,1,13,-7
snower01,32:58,0,6,.000,0,0,,1,2,.500,0,0,0,5,1,0,1,1,1,-16
goodedr01,31:46,3,13,.231,0,0,,3,3,1.000,6,6,12,0,1,1,2,2,9,-12
ilgauzy01,26:45,6,8,.750,0,0,,1,2,.500,1,2,3,0,0,1,2,4,13,-3
jonesda01,19:30,1,4,.250,0,2,.000,0,0,,0,0,0,1,1,0,0,0,2,-17
marshdo01,19:19,1,5,.200,1,2,.500,0,2,.000,2,3,5,1,0,0,2,2,3,-19
varejan01,13:17,1,1,1.000,0,0,,1,2,.500,2,2,4,0,0,0,0,3,3,-15
pavloal01,10:53,1,3,.333,0,1,.000,0,0,,0,2,2,0,1,0,2,2,2,-17
hendeal01,4:53,1,3,.333,0,0,,0,0,,2,0,2,0,0,0,1,1,2,-9
grahast01,4:53,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-9
newblir01,2:17,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-3
Team Totals,240,27,79,.342,3,12,.250,16,24,.667,15,21,36,11,9,3,15,17,73,
Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
battito01,31:10,5,6,.833,0,0,,3,3,1.000,5,8,13,0,1,1,0,3,13,+7
howardw01,24:16,3,7,.429,0,0,,2,4,.500,1,8,9,2,1,1,4,4,8,+12
stevede01,20:13,3,6,.500,0,0,,0,0,,0,0,0,1,0,0,0,0,6,-6
nelsoja01,20:10,3,8,.375,0,1,.000,0,0,,2,2,4,6,0,0,1,2,6,-6
hillgr01,7:38,1,6,.167,0,0,,0,0,,0,0,0,0,1,0,1,0,2,-6
arroyca01,27:50,8,12,.667,1,1,1.000,0,0,,0,3,3,7,1,0,0,0,17,+35
doolike01,27:50,4,6,.667,0,1,.000,5,6,.833,0,1,1,5,2,0,1,1,13,+35
outlabo01,23:00,6,9,.667,0,0,,0,0,,2,6,8,0,0,1,1,2,12,+17
turkohe01,19:26,3,5,.600,2,2,1.000,1,1,1.000,1,1,2,1,1,0,1,2,9,+16
augmost01,18:39,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,1,2,+16
milicda01,17:31,5,7,.714,0,0,,1,2,.500,0,3,3,0,1,2,2,5,11,+22
arizatr01,2:17,0,0,,0,0,,3,4,.750,0,0,0,0,0,0,1,0,3,+3
Team Totals,240,42,73,.575,3,5,.600,15,20,.750,11,33,44,22,8,5,12,20,102,
